Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,author id,created_at,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,CARDIFFNLP_ROBERTA_PREDS,hateXplain_PREDS,COVID_HATE_BERT_PREDS,COVID_HATE_BERT_PREDS_bin,hateXplain_PREDS_bin,voting_results
201039,201039.0,201039.0,1.5133283523834102e+18,2022-10-22 21:46:51+00:00,1.5839379551563407e+18,en,0.0,1.0,0.0,0.0,unk,"WAKE UP 😳 World! CHINA 🇨🇳 XI JINPING Is The HITLER Of Our TIME

De-Couple From The CCP It's a Trans-National CRIMINAL ORG.❗XI is DECLARING HIMSELF EMPEROR FOR LIFE! They WILL INVADE Taiwan 🇹🇼 
WE MUST STOP #China #XiJingping https://t.co/YqiR4rMC3M",1,1,2,1,0,1
84826,84826.0,84826.0,1.2537508121463726e+18,2022-03-03 01:40:42+00:00,1.4991980466886083e+18,en,2.0,0.0,0.0,0.0,unk,"Really #IndiaHasWeakPM, otherwise there wouldn't have been Hindu genocide in Bangladesh, #BleedingPOK would have been assimilated in India till date, #China wouldn't have dared attack India, Aksai Chin would have been already assimilated. Really #IndiaHasWeakPM जय श्री राम.",1,1,2,1,0,1
72622,72622.0,72622.0,151930383.0,2022-05-29 00:22:40+00:00,1.530706153436496e+18,en,706.0,10.0,24.0,215.0,unk,"Sever all ties with #China’s regime. Send #CCP members and their agents packing, each and every one of them. #America is big, but not big enough to allow our enemies to stay here and harm us.",1,1,2,1,0,1
101892,101892.0,101892.0,1.5968082086890127e+18,2022-11-28 13:16:28+00:00,1.5972178657863393e+18,en,1.0,0.0,0.0,0.0,unk,"Put hand for your pussy smell am,
Now tell me Weda you deserve head
#China",1,1,2,1,0,1
5516,5516.0,5516.0,1.3076958158093517e+18,2022-12-28 15:50:03+00:00,1.6081281514058875e+18,en,0.0,0.0,0.0,1.0,unk,Your New Year 2023 is happy or sad depends upon what animals #Chinese from #China is eating nowadays 😂 #Wuhan #ChineseVirus #KungFlu #DeathToXi #chinacovid #WorldHatesChina #ChineseGoBack,1,1,2,1,0,1
40915,40915.0,40915.0,1.4986961581847224e+18,2022-06-12 02:20:16+00:00,1.535809179335676e+18,en,9.0,0.0,0.0,0.0,unk,"♠️brush stroke♠️
#chinese #chinesewomam #chineseslut #china #chinesebitch #chineseBBC #chinesefuck #blasian #chineseblackfuck  #blackman #blackcock #Meihei #chinesemeihei #BBC #analfuck #pussyfuck #blowjob https://t.co/iSQvU2rMII",0,0,2,1,1,1
82050,82050.0,82050.0,1.5523107230402232e+18,2022-08-31 13:03:00+00:00,1.5649619550429307e+18,en,1.0,0.0,0.0,0.0,unk,"Cruel Chinese eat like barbarians, how is that even possible? Puke

#BidenDeliversAGAIN #Russia #Ukraine️ #LGBT #IsraeliApartheid #REPUBLIC #Gamescom #JUSTICEFORLUCAS #warwanarat #Warzone #EatBulaga #Seversin #China #Trending https://t.co/oikAenHfEz",1,1,2,1,0,1
121093,121093.0,121093.0,51612021.0,2022-11-22 19:52:04+00:00,1.595143092646318e+18,en,0.0,0.0,0.0,0.0,unk,"End The Fur Trade In #Denmark And Stop The Mink Slaughter https://t.co/jyhDzpSyVu
SIGN &amp; SHARE!!!
#Mink #COVID #Danishmink #fox #Russia #China #NewYork #Paris #Milan #London #COVID19 #AnimalRescueSite #KopenhagenFur #NewYorkTimes #EkstraBladet #ANIMA #DanishTV2 #Danishgovernment",0,0,2,1,1,1
191336,191336.0,191336.0,1.3550035536817152e+18,2022-07-31 22:05:15+00:00,1.5538643936114196e+18,en,28.0,0.0,4.0,7.0,unk,"Here’s why China is afraid of DJT. He knows how to  hurt them economically, the US military would be very strong and China doesn’t own him. They aren’t stupid they’re just evil and you keep evil in check with strength. Duh…
#China #BidenAdministration #MAGA",0,0,2,1,1,1
70874,70874.0,70874.0,165128647.0,2022-09-04 19:13:17+00:00,1.5665046912779018e+18,en,0.0,0.0,0.0,0.0,unk,Mean and Greedy China stop corrupting &amp; exploitation of Africa &amp; South America Like u did in Guyana &amp; with it's Vise President @Guyana #China #Guyana China no friend China is Bug #BoycottChinese #boycottchina @MFA_China #evil #SriLankan #SouthAmerica #Africa @PDChinaa #XiJinping,1,1,2,1,0,1
162511,162511.0,162511.0,1.290856689625776e+18,2022-02-03 11:52:54+00:00,1.4892052504099717e+18,en,1.0,0.0,1.0,0.0,unk,Want to win the war on #china ??  Buy #americanmade that’s all you have to do and we win huge.  If you’re a business and want to write off a G5 then it’s gotta be American made.  Tax and tariff the fuck out of everything foreign.  Make businesses want to be hear #maga,1,0,0,0,1,1
16686,16686.0,16686.0,1.5364162633832612e+18,2022-06-23 05:03:18+00:00,1.5398364719972434e+18,en,0.0,0.0,0.0,0.0,unk,Feel free to Dm me #asia #asian girls who are looking for #BBC #blackcockworship #BlackCocksMatter #bigblackdicks to tribute them. DM me! #bbc #cocktribute or #cumtribute #china #korea #japan #thai etc.,1,0,0,0,1,1
173775,173775.0,173775.0,538324932.0,2022-08-03 00:34:50+00:00,1.5546268140054487e+18,en,0.0,0.0,0.0,0.0,unk,When your mouth writes checks that your ass can’t cash. #china #CCPChina #smalldicks #fuckyou #ChinaTaiwan #chinadebtcrisis #chinamortgageboycot https://t.co/7m9tcX2aOR,0,0,2,1,1,1
188997,188997.0,188997.0,1131878329.0,2022-04-09 22:50:57+00:00,1.512926067350192e+18,en,0.0,0.0,0.0,0.0,unk,Why isn’t the west or China stopping Russia? Surely it can’t be just cos they sell us energy…letting toddlers get raped and murdered can’t be worth it can it? #BanRussianOil #BoycottRussia #Russia #BuchaMasacre #RussianWarCrimesInUkraine #China #NATO #RussianUkrainianWar,1,1,2,1,0,1
7892,7892.0,7892.0,1.5525360831869747e+18,2022-12-27 22:59:28+00:00,1.6078738280170496e+18,en,33.0,0.0,1.0,2.0,unk,"Pussy meets pussy

#nsfwtwt #nsfwtw #nsfw #nsfwaudio #wet #college #collegestudents #china #horny #collegewhore #jav #asian #barelylegal #incest #leaked #leak #public #skirt #upskirt #titdrop #tit #hugetits #pussy #masturbate #dildo #maid #thighs #egirl #cat https://t.co/aW7xzxgwoN",1,0,0,0,1,1
52715,52715.0,52715.0,164181353.0,2022-12-12 16:28:17+00:00,1.6023395660732826e+18,en,2.0,0.0,0.0,1.0,unk,"Peppa Pig Xi Jinping , don't mess with #IndianArmy . We know how to KICK the Chinese virus who dare to enter our land . #China 🖕🖕🖕 #Arunachal
#Tawang",1,1,2,1,0,1
63289,63289.0,63289.0,1.5525360831869747e+18,2022-12-09 00:04:49+00:00,1.6010049057322435e+18,en,119.0,0.0,2.0,16.0,unk,"I like her outfit~

#nsfwtwt #nsfwtw #nsfw #nsfwaudio #wet #college #collegestudents #china #horny #collegewhore #jav #asian #barelylegal #incest #leaked #leak #public #skirt #upskirt #cumshot #titdrop #tit #hugetits #pussy #masturbate #dildo #fakecum https://t.co/3nZURGmq2u",1,0,0,0,1,1
158249,158249.0,158249.0,31154314.0,2022-04-22 09:47:04+00:00,1.517439838512984e+18,en,0.0,0.0,0.0,0.0,unk,"#SanctionChina NOW!
They make cheap garbage, we buy it, and that funds their #Dictatorship 

If it's made in #China don't buy it!",1,1,2,1,0,1
34697,34697.0,34697.0,511081531.0,2022-03-19 16:32:27+00:00,1.5052206685389947e+18,en,0.0,0.0,0.0,1.0,unk,#Ukraine has been s real eyeopener for #China. Its a wake up call to them and all tyrants that we live in a world that is absolutely done with wars of aggression. Better stay off #Taiwan. Stop your mad mam #Xi. #putin  #peace #WarAndPeace,1,2,2,1,0,1
88648,88648.0,88648.0,23681268.0,2022-05-23 05:39:44+00:00,1.52861161593899e+18,en,0.0,0.0,1.0,1.0,unk,"Dear China: Stop eating raw vermin. If you are terribly poor and starving at least cook it. You get sick, you start spreading it and then the whole world gets sick because you're mentally whacked in the first place for eating raw rodents. Selfish.

#China

https://t.co/dAgdFA5K3j",1,1,2,1,0,1
12627,12627.0,12627.0,1.4986961581847224e+18,2022-06-25 00:49:48+00:00,1.5404974527715574e+18,en,2.0,0.0,0.0,0.0,unk,"♠️a casual conversation with a girl who loves BBC. if you asian are in brazil i can answer you, just message me as the china girl in this conversation.♠️
#chinese #chinesewomam #chineseslut #china #chinesebitch #chineseBBC #chinesefuck #blasian #chineseblackfuck  #blackman https://t.co/8qrHB1Eg8i",0,0,2,1,1,1
88861,88861.0,88861.0,474238498.0,2022-05-23 02:58:39+00:00,1.528571077630169e+18,en,0.0,0.0,0.0,0.0,unk,"#Buddha's #Indochina republic of #China. #THERAVADA #BUDDHIST #EXCLUSION #ACT  #INDIA NO MOTHERFUCKERS #Mughals=#INDIANIZED #INDIA NO #SriLanka #SINHALESE!
#TIBET #MONGOL=#DALAILAMA
#BUDDHA CLAIM #INDIA
#MAHAYANA #LAMA DA-LI
ONLY BC KOREA YOU MONGOL EXIST!
https://t.co/W0TsEjaDqN",1,1,2,1,0,1
167818,167818.0,167818.0,1.518770642316718e+18,2022-08-03 14:11:47+00:00,1.554832403595608e+18,en,1.0,0.0,2.0,0.0,unk,China really let Nancy Pelosi punk their whole government 🤣... #Politics #Taiwan #China #Bitchmade,1,1,2,1,0,1
132268,132268.0,132268.0,9.230920418228224e+17,2022-02-14 15:53:22+00:00,1.4932520315151729e+18,en,0.0,0.0,0.0,0.0,unk,"#China
China have land own in the USA. They are buying Land from the USA Farmers. When Supply are getting short or run out, BLAME THE ONES WHOM ARE WORKING WITH THE CCP, (CONGRESS ) ARE THE TRAITORS TO THE UNITED STATES OF AMERICA.",1,1,2,1,0,1
58847,58847.0,58847.0,8.210199486045266e+17,2022-03-12 13:29:00+00:00,1.5026377869642588e+18,en,5.0,0.0,0.0,0.0,unk,"A Goshawk with its kill. Jilin province, China. 
Have a nice weekend friends.
#goshawk #birdsofprey #China https://t.co/g83seChxeX",0,0,2,1,1,1
128102,128102.0,128102.0,1.493477559417385e+18,2022-02-16 10:24:29+00:00,1.4938940418591457e+18,en,1.0,0.0,0.0,0.0,unk,"Bitches talking about red flags and shit, then how about changing the fucking difficulty 🚩
#minesweeper #redflags #BISH #China #GoodOldDays #nostalgic https://t.co/11oNPm8aEl",1,1,2,1,0,1
57706,57706.0,57706.0,1.5525360831869747e+18,2022-12-10 22:09:43+00:00,1.6017007170516541e+18,en,186.0,0.0,2.0,18.0,unk,"My pussy is ready to be used~

#nsfwtwt #nsfwtw #nsfw #nsfwaudio #wet #college #collegestudents #china #horny #collegewhore #jav #asian #barelylegal #incest #leaked #leak #public #skirt #upskirt #cumshot #titdrop #tit #hugetits #pussy #masturbate #dildo #fakecum #maid https://t.co/3gD3deZzL8",1,0,0,0,1,1
7895,7895.0,7895.0,1.5525360831869747e+18,2022-12-27 22:57:32+00:00,1.6078733431051674e+18,en,89.0,0.0,3.0,1.0,unk,"Horny✅ Single✅ Virgin✅

#nsfwtwt #nsfwtw #nsfw #nsfwaudio #wet #college #collegestudents #china #horny #collegewhore #jav #asian #barelylegal #incest #leaked #leak #public #skirt #upskirt #titdrop #tit #hugetits #pussy #masturbate #dildo #maid #thighs #egirl https://t.co/UQYhOuG5hY",1,0,0,0,1,1
24596,24596.0,24596.0,1.3845731200700457e+18,2022-12-22 00:06:19+00:00,1.6057163261183508e+18,en,0.0,0.0,0.0,0.0,unk,"The Chinese People are Running From the #CCP 

Running From The #Leech Xi Jinping #China’s 🇨🇳 Cancer

Destroying Their Lives Destroying China asking for #Asylum 

#Western Democracy NOT Democracy #Chinese Style 

#EndCommunism #EndTheCcp #CCP #CPC #Freedom https://t.co/yUsYOu3HKE",1,2,2,1,0,1
100736,100736.0,100736.0,1.4362601535155118e+18,2022-05-17 16:17:11+00:00,1.5265977111008911e+18,en,0.0,0.0,0.0,0.0,unk,"You can't plan to put nuclear weapons on your enemies door step, via the #EU. Then expect them not to react! All this fake properganda, designed to make you hate #Russia &amp; #China is deliberate! #PlantedCovidChina #fakerussianhacking #hyperinflation #ww3",0,0,2,1,1,1
166545,166545.0,166545.0,1.1997681328327762e+18,2022-08-03 17:50:34+00:00,1.5548874622367375e+18,en,2.0,1.0,0.0,2.0,unk,"https://t.co/h5kdebRBNQ

This is the result of #PelosiVisit 

This is what #Pelosi's ""unwavering support"" means

DO NOT let your DUMB MFs travel

How many people outside the US must die for you to bring your FUCKING #WarCriminals to justice?

#Taiwan #ChinaTaiwan #China #Facts",1,1,2,1,0,1
154318,154318.0,154318.0,1.5766024137206374e+18,2022-11-09 16:53:49+00:00,1.5903871937634673e+18,en,1.0,0.0,0.0,0.0,unk,Dm me for my dick boys and girls #dick #cock #dickrate #wanking #jerkoff #cum #horny #sext #tradenudes #nudes #bigdick #hardcock #hornyteen #nsfwtwt #nsfwtw #bwc #wanking #nude #penis #trade #hot #asian #china #thai #japan #PINTOSAWARDS #cum #german  #horny,1,0,2,1,1,1
185900,185900.0,185900.0,24905407.0,2022-08-02 07:06:56+00:00,1.5543631001066127e+18,en,0.0,0.0,2.0,0.0,unk,"#China can suck on this. 
#Taiwan is not yours. Go fuck yourself. 
You become rich because America 🇺🇸  allowed you to. We can make u poor 2.

#America can travel anywhere, anytime. You &amp; your #Russian buddy can't do shit about it.

Go Madame Speaker Go
@SpeakerPelosi 
#Pelosi",1,1,2,1,0,1
188695,188695.0,188695.0,1.4953206943594824e+18,2022-04-10 03:54:21+00:00,1.5130024170461348e+18,en,0.0,0.0,0.0,0.0,unk,In a world obsessed with looking white I'm surprised you don't invent an all-white vaccine and force us to take it had it with the little perverts following me from China so stop it and move on little pervs #China #racist it's not just the British Germans #HumanRightsViolations,1,2,2,1,0,1
7905,7905.0,7905.0,1.5525360831869747e+18,2022-12-27 22:48:39+00:00,1.6078711062616515e+18,en,71.0,0.0,2.0,2.0,unk,"What's something that isn't real that you would fuck?

#nsfwtwt #nsfwtw #nsfw #nsfwaudio #wet #college #collegestudents #china #horny #collegewhore #jav #asian #barelylegal #incest #leaked #leak #public #skirt #upskirt #titdrop #tit #hugetits #pussy #masturbate #dildo #maid https://t.co/v6drCYQTLV",1,0,0,0,1,1
79949,79949.0,79949.0,1.4776820183979254e+18,2022-05-25 19:59:46+00:00,1.5295528274917007e+18,en,0.0,0.0,0.0,0.0,unk,Bitches Talking Shit 😂😂😂 #Beijing #China #AmberTurd #NYC https://t.co/3UJsC5TecN,1,1,2,1,0,1
164284,164284.0,164284.0,460051088.0,2022-02-02 20:52:12+00:00,1.4889785805329859e+18,en,0.0,0.0,0.0,0.0,unk,Only boarder our troops should be at is our fucking own boarder bitch !!! #Putin #Ukraine #RussiaInvadedUkraine #BidenWorstPresidentEver #BidenBorderCrisis #Truth #FJB #Russian #China #DemocratsAreDestroyingAmerica #LetsGoBrandon,1,2,2,1,0,1
248765,248765.0,248765.0,1.2922588217805128e+18,2022-07-07 20:50:38+00:00,1.5451483058139464e+18,en,0.0,0.0,0.0,0.0,unk,"#China wants to take over #America .. Could be expedited through either Force-Comply, Business Hostile Takeovers or through sheer Dominance in military strength. Make no mistake- China will be America’s bitch in war… but they are smart. They will take us down economically. #war",1,1,2,1,0,1
37009,37009.0,37009.0,1.4986961581847224e+18,2022-06-13 22:58:20+00:00,1.536483136221094e+18,en,6.0,0.0,0.0,2.0,unk,"♠️everything fits♠️
#chinese #chinesewomam #chineseslut #china #chinesebitch #chineseBBC #chinesefuck #blasian #chineseblackfuck  #blackman #blackcock #Meihei #chinesemeihei #BBC #analfuck #pussyfuck #blowjob https://t.co/ffon7L08Sv",0,0,2,1,1,1
203015,203015.0,203015.0,7.533685359344435e+17,2022-07-27 11:43:44+00:00,1.5522584323374735e+18,en,1.0,0.0,0.0,0.0,unk,"We have had 2.5 years to get the fuck out of #china. Yet the greedy corporations are still doing business over there. Well #china is brining up it’s landing gear the workd is still servicing that plane to hell.
https://t.co/pUIRQ4pQSj",1,1,2,1,0,1
142380,142380.0,142380.0,1.28896374690859e+18,2022-02-10 02:11:40+00:00,1.4915956915205816e+18,en,12.0,0.0,0.0,1.0,unk,"What punishments should white men prepare for #Asian slut-traitors who defect to the #CCP ? 

#Eileen_Gu #EileenGuTraitor #China https://t.co/DdcPFu9xnE",1,2,2,1,0,1
68899,68899.0,68899.0,7.883254642594365e+17,2022-03-08 16:58:27+00:00,1.5012409432021565e+18,en,0.0,0.0,0.0,0.0,unk,"Happy #InternationalWomensDay to women except to the Yip, Lam, and Chinese Communist Party bitches who are destroying Hong Kong

#StandwithHongKong #standwithhk #ccpchina #ccp #china",1,2,2,1,0,1
65992,65992.0,65992.0,1.4291188790250496e+18,2022-03-09 18:20:52+00:00,1.501624072026968e+18,en,0.0,0.0,0.0,0.0,unk,"China, can you come get your bitch putin? You can have russia and russia and the other dicktator ships can buy your stuff with your bew currency. Leave the free countries alone now. Thank you - The world #China",1,2,2,1,0,1
21770,21770.0,21770.0,236122588.0,2022-12-22 16:18:18+00:00,1.605960934282756e+18,en,1.0,0.0,0.0,0.0,unk,#COVID is back. Thanks to the Chinese rogues who will not stand down until half the human race is wiped off. Scoundrels from #China should be immolated for causing so much human loss and suffering. #ChinaCovidCases #chinalockdown,1,1,2,1,0,1
195770,195770.0,195770.0,1.428530534636933e+18,2022-01-20 09:41:49+00:00,1.4840988309962097e+18,en,0.0,0.0,0.0,0.0,unk,"IC act NOW to:
#StopTigrayFamine
#StopTigrayGenocide
#StopTigraySiege
#StopWarOnTigray
Stop #DroneAttack
+
Remove #IsaiasAfewerki
+
#EritreaOutOfTigray
+
Condemn #UAE #Turkey #China #Iran #Russia to #StopArmingEthiopia
+
#DropAidNotBombs
#AllowAccessToTigray
#AllowHumanitarianAid",1,0,0,0,1,1
13109,13109.0,13109.0,1.28896374690859e+18,2022-09-26 02:09:12+00:00,1.5742195046362808e+18,en,13.0,0.0,0.0,0.0,unk,"White men fuck me harder when I tell them I've never had white cock before.

#asianbaddie #Asian #Asiandoll #Asianslovewhite #asiangonewild #China #Japan #korea #Chinese #Japanese #Korean https://t.co/7ZX3XgvTsO",1,1,2,1,0,1
32076,32076.0,32076.0,24585143.0,2022-03-20 21:42:41+00:00,1.5056611268009165e+18,en,0.0,0.0,0.0,1.0,unk,"We need to END all the #ChinaImportTariffs, they only screwed our #Farmers and #Consumers.  AND we need #China on OUR side and NOT #Russia's #EndTheTariffs",1,1,2,1,0,1
261579,261579.0,261579.0,1.1440044332416614e+18,2022-07-01 21:14:22+00:00,1.54297995284856e+18,en,11.0,2.0,3.0,4.0,unk,"Glenside Amber, #Irish Born and Bred #Greyhound, sold to #China where she will pump out litter after litter until her body gives out. #BanGreyhoundExports #YouBetTheyDie #PetsNotBets https://t.co/kRc7FvMkCG",1,0,0,0,1,1
57366,57366.0,57366.0,474238498.0,2022-06-04 11:58:58+00:00,1.5330557079556178e+18,en,0.0,0.0,0.0,0.0,unk,"#South #unified #GreatStates
#LangChang=#Old #Chinese
#Indochina+#republic of #CHINA
#one #Han #state? #StolenValor!
#Mongolia #Tibet-#Vietnam #HanGook #stupid #colonial #puppets NO
#loyalty #God #Asia #History
#betraying #Buddha #fatherland #DNA #family!
https://t.co/FQUDX28aBX",0,0,2,1,1,1
144409,144409.0,144409.0,1.459654286602875e+18,2022-04-28 00:45:36+00:00,1.5194778978824397e+18,en,0.0,0.0,0.0,0.0,unk,"#China 
STAY AWAY FROM #France and the #West! You're a freedom PARIAH",1,1,2,1,0,1
147788,147788.0,147788.0,474238498.0,2022-02-08 03:35:04+00:00,1.4908919042714132e+18,en,0.0,0.0,0.0,0.0,unk,"#chink #chang #china #chinese
Don't believe #CCP #Colonial #propaganda #Chang original name since Founding and never had a #king its what we are against! #OFFICIALLY change to #colonial propaganda history #china calling us derogatory racist #CHINESE
https://t.co/gJ7EP80iKJ(",0,0,2,1,1,1
72985,72985.0,72985.0,1.4958162842688102e+18,2022-03-07 10:35:25+00:00,1.5007821610158449e+18,en,1.0,0.0,0.0,1.0,unk,"🔥🔥🔥CEASE FIRE🔥🔥🔥‼️‼️
STOP THIS WAR CRIMES.

THE WAR IS WITH MILITARY NOT CIVILIANS...

SAY TO YOUR TROOPS TO LET PEOPLE LEAVE MARIUPOL.

YOU WANT THE LANDOR KILLING PEOPLE ????
#CHINA #XiJinping https://t.co/dz2IWt4Djf",1,1,2,1,0,1
199053,199053.0,199053.0,1.5231930198762742e+18,2022-07-28 23:30:02+00:00,1.5527985675042898e+18,en,0.0,0.0,0.0,0.0,unk,"China already tried Trump's giant wall idea, and we saw how that worked out... not too many fuckin' Mexicans in China, are there? #Biden #China #Xi #Taiwan https://t.co/mafyJ8EgU0",1,1,2,1,0,1
15111,15111.0,15111.0,1.5364162633832612e+18,2022-06-23 18:35:51+00:00,1.540040957923627e+18,en,0.0,0.0,0.0,0.0,unk,Just  send Dm  #asia #asian girls who are looking for #BBC #blackcockworship #BlackCocksMatter #bigblackdicks to tribute them. DM me! #bbc #cocktribute or #cumtribute #china #korea #japan #thai #India etc.,1,0,0,0,1,1
172618,172618.0,172618.0,1.5280149036378563e+18,2022-08-03 03:43:46+00:00,1.554674360719483e+18,en,14.0,0.0,18.0,3.0,unk,"#XiJinping let the #Uyghurs free you literal piece of crap.

#China should be treated the same way we treated Nazi Germany back in the day, they are doing the same to the Uyghurs Nazis did to Jews.

Shame on EVERY POLITICIAN making deals with a GENOCIDAL DICTATOR.
#UyghurGenocide https://t.co/8tbOYJnjVM",1,2,2,1,0,1
179188,179188.0,179188.0,7.340413827723182e+17,2022-08-02 15:53:59+00:00,1.554495737580335e+18,en,1.0,0.0,0.0,0.0,unk,"#Taiwan #China 
taiwan is belong to China ,nobody can chang this fact, especially some bitches who support that dog Pelosi",1,2,2,1,0,1
118767,118767.0,118767.0,125873258.0,2022-02-20 03:59:06+00:00,1.4952466070754468e+18,en,4.0,0.0,5.0,1.0,unk,"China is ahead of the US by one gold medal. Traitor Eileen Gu, a US citizen, won two golds for China. We would be well ahead if she had not switched sides. She should never be allowed to return. 

#Olympics #china",1,1,2,1,0,1
218690,218690.0,218690.0,1.42369212856832e+18,2022-01-10 16:58:24+00:00,1.480584824289362e+18,en,2.0,0.0,0.0,0.0,unk,"what's this？？Chinese small🐛，lol,ur girls are poor
#nsfw #cock #cocktribute 
#hand #bigdick #bigcoke #China
 #射屏 #反差婊 #颜射 #自慰 #淫荡 #下贱  #射精 #寝取られマゾ #意淫  #媚黑 #闺蜜 #母猪 #母狗 #高潮 #中出 #性瘾 #ぶっかけ #巨根 #大鸡巴 #섹트 #섹스 #야노 #야외노출 #노팬티 https://t.co/TVASEpop2Q",1,0,2,1,1,1
32044,32044.0,32044.0,3436005783.0,2022-06-15 20:03:33+00:00,1.5371639258374717e+18,en,0.0,0.0,0.0,0.0,unk,"#China and #Russia can bailout #Pakistan.
#Pakistanis can save the country but who wants to save these traitors. 
#imported_hakumat_namanzoor",0,0,2,1,1,1
70898,70898.0,70898.0,1.4986961581847224e+18,2022-05-30 01:22:13+00:00,1.5310835282171863e+18,en,0.0,0.0,0.0,1.0,unk,"♠️caress and suck ♠️
#chinese #chinesewomam #chineseslut #china #chinesebitch #chineseBBC #chinesefuck #blasian #chineseblackfuck  #blackman #blackcock #Meihei #chinesemeihei #BBC #analfuck #pussyfuck #blowjob https://t.co/SmzPKeAXLV",1,0,2,1,1,1
195684,195684.0,195684.0,1.2434552572812575e+18,2022-04-07 01:40:56+00:00,1.511881679865987e+18,en,0.0,0.0,0.0,0.0,unk,"those son of bitches even support kill their own people
#GreatTranslationMovement #大翻译运动 #China #Ukraine #Russia #RussianWarCrimes https://t.co/wPeCEbIYbD",1,2,2,1,0,1
174103,174103.0,174103.0,19677590.0,2022-08-02 23:24:11+00:00,1.5546090327234028e+18,en,3.0,0.0,1.0,0.0,unk,"We should stop doing so much trade with #China. They occupy #Tibet, threaten #Taiwan, trample on the rights of #HongKong &amp; are subjecting the #Uighurs to #Genocide. Why did David Cameron &amp; George Osborne put Britain into bed with them? Unforgettable! #Tories",0,0,2,1,1,1
171829,171829.0,171829.0,114756839.0,2022-08-03 05:23:20+00:00,1.554699415851393e+18,en,0.0,0.0,0.0,0.0,unk,"#China wants to fuck the world and keep on expanding like a vagina after giving birth. 
Also nobody had the guts to stop Russia. I don't think there's a superpower in the world who can stop china. What ya gonna do?",1,1,2,1,0,1
186585,186585.0,186585.0,1.395765357596582e+18,2022-04-11 05:23:55+00:00,1.5133873477899837e+18,en,1.0,0.0,0.0,0.0,unk,"Apparently the borders of mankind are in #Ukraine 

Anyone knows where @amnesty is?
Or the @WHO? Is this for the health of the people?
Shame on you for not speaking up now!

#Shanghai
#chinalockdown 
#China
#Shanghailockdown 
#covidchina",0,0,2,1,1,1
154346,154346.0,154346.0,1.5766024137206374e+18,2022-11-09 16:35:39+00:00,1.5903826216365588e+18,en,4.0,0.0,1.0,0.0,unk,Dm me for my dick boys and girls #dick #cock #dickrate #wanking #jerkoff #cum #horny #sext #tradenudes #nudes #bigdick #hardcock #hornyteen #nsfwtwt #nsfwtw #bwc #wanking #nude #penis #trade #hot #asian #china #thai #japan #PINTOSAWARDS #cum #german #gay #horny,1,0,0,0,1,1
11830,11830.0,11830.0,1.5069372704813916e+18,2022-09-26 12:06:05+00:00,1.5743697156355932e+18,en,28.0,0.0,1.0,0.0,unk,"I love it to fuck my #asian #fuckdoll

#asianbaddie #Asiandoll #Asianslovewhite #asiangonewild #China #Japan #korea #Chinese #Japanese #Korean #daddy #bigcock #bigdick #bigdickstud #slut #daddyslave #daddysgirl #nfswtwt #nsfw #BigCockWorhip #bigwhitecock #raceplay #WhiteSupremacy https://t.co/1Y54auEAHt",1,0,2,1,1,1
56049,56049.0,56049.0,1.5525360831869747e+18,2022-12-11 16:06:55+00:00,1.6019718030853243e+18,en,360.0,0.0,3.0,40.0,unk,"I love blowjobs~ Who needs some?

#nsfwtwt #nsfwtw #nsfw #nsfwaudio #wet #college #collegestudents #china #horny #collegewhore #jav #asian #barelylegal #incest #leaked #leak #public #skirt #upskirt #cumshot #titdrop #tit #hugetits #pussy #masturbate #dildo #fakecum #maid #blowjob https://t.co/LIJvTgHaGb",1,0,0,0,1,1
72991,72991.0,72991.0,1.4958162842688102e+18,2022-03-07 10:34:15+00:00,1.500781868450517e+18,en,0.0,0.0,0.0,0.0,unk,"🔥🔥🔥CEASE FIRE🔥🔥🔥‼️‼️
STOP THIS WAR CRIMES.

THE WAR IS WITH MILITARY NOT CIVILIANS...

SAY TO YOUR TROOPS TO LET PEOPLE LEAVE MARIUPOL.

YOU WANT THE LANDOR KILLING PEOPLE ????
#CHINA #XiJinping https://t.co/8ZXcdE1Y0z",1,1,2,1,0,1
27630,27630.0,27630.0,1.5525360831869747e+18,2022-12-21 04:53:42+00:00,1.6054262594539602e+18,en,44.0,0.0,0.0,3.0,unk,"Pull them off me~

#nsfwtwt #nsfwtw #nsfw #nsfwaudio #wet #college #collegestudents #china #horny #collegewhore #jav #asian #barelylegal #incest #leaked #leak #public #skirt #upskirt #cumshot #titdrop #tit #hugetits #pussy #masturbate #dildo #maid #thighs #egirl https://t.co/MqimXRkeL4",1,0,0,0,1,1
149948,149948.0,149948.0,821970523.0,2022-08-06 16:13:24+00:00,1.555950173804585e+18,en,0.0,0.0,1.0,0.0,unk,#China #ChinaTaiwanCrisis #ChinaHongKong Many of our elected have had relationships for profit yet still go unpunished. We allow Chinese non-citizens to buy our lands! Our farmlands being bought up at a massive rate! We do commerce with them! Stop ALL commerce with China! They,1,1,2,1,0,1
