author id,created_at,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,COVID_HATE_BERT_PREDS,CARDIFFNLP_ROBERTA_PREDS,hateXplain_PREDS,date,COVID_HATE_BERT_PREDS_bin,hateXplain_PREDS_bin,voting_results
924185254717304833,2020-11-27 17:39:23+00:00,1332378501354299395,en,0,0,0,0,Twitter for Android,#China - YOU THIEVES STOP YOUR ILL LEGAL FISHING ALL OVER THE WORLD ! Biggest 😱 polluters of the world taking over South &amp; east China sea  ! Your language is that of a TERRORIST - eliminate CCP -#UK #USA #EU #Australia #Canada #Africa #India #Brazil #Russia,2,1,1,2020-11-27,1,0,1
842827346981806080,2020-05-27 17:16:23+00:00,1265693345927573511,en,1,0,2,0,Twitter for Android,"#IndiaChinaFaceOff
Ye tw bht gndi hogyi Toiletless #Endia ki Now begging and Doing RR in front if chineese soldier &amp; commandos
#Endia #IndiaChinaFaceOff #chinaindiaborder #China #ChinaHitsBack #IndianArielTerrorism #RascistIndia #ToiletlessIndia #ChinaWillTakeKashmirBackToo💞👉🇨🇳 https://t.co/4L3sr7mRKV",2,1,1,2020-05-27,1,0,1
1256658510001188865,2020-05-04 13:58:57+00:00,1257308736806215680,en,1,0,0,1,Twitter Web App,"So #China after robbing us of our #freedom with #ChinaVirus still find it worthwhile to rob us of our #wealth 🤯

Stop bullying #Africa &amp; #Africansinchina 17 Chinese go home and stop the illegal gold mining..

#Banks || #NigeriaVsAmerica || #nigeriavsghana || #COVIDー19 || 🇳🇬/🇨🇳 https://t.co/wpce1cfAlu",2,1,1,2020-05-04,1,0,1
1108059004562038784,2020-05-13 10:11:40+00:00,1260513032729395200,en,1,0,0,0,Twitter for Android,"Hey #china . Next time ya wanna fuck the planet, dig a hole an shove ya cock in it #jeremyvine",2,1,1,2020-05-13,1,0,1
254719399,2020-03-21 03:27:34+00:00,1241204778945908738,en,0,0,0,0,Twitter for iPad,"China is the greatest menace on earth. #china is a menace to our global environment, a menace to humanitarian rights, a menace to the economy and a menace of creating infectious diseases. #ChinaLiesPeopleDie #ChinaVirus #ChinaMustPay",2,1,1,2020-03-21,1,0,1
4459898433,2020-06-17 06:31:49+00:00,1273141279652798466,en,1,0,0,0,Twitter Web App,"#TeachLessonToChina
The stand off between #India and #china took whole another level chineese counterpart always betray India. It's time that we see the Seriousness of the situation and #boycott #China from our lives. We need to broke there backbone that is #trade.",2,0,0,2020-06-17,1,1,1
1201595808564600834,2020-08-04 14:46:01+00:00,1290660265273557003,en,5,0,0,0,Twitter for Android,"#BanTrophyHunting ,and #StopYuLin4ever #China .#bankoreanboknal #skorea.And So many other #animalmurder happenings in this cruel world against animals.They don't stand a chance against humans guns and #animaltorture methods. #animallivesmatter",2,1,1,2020-08-04,1,0,1
287061823,2020-06-18 04:52:59+00:00,1273478795756924929,en,0,0,0,0,Twitter Web App,Dear #world the dragon country #china is acting brutal in our  #indian border and by spreading corona throughout the world Please #BoycottChineseProducts Not just us! It might be your country in next position!! Please #BoycottChina,2,1,1,2020-06-18,1,0,1
1173525207908323328,2020-09-08 14:47:32+00:00,1303344225409478656,en,1,0,0,0,Twitter Web App,"#BolshevikBurismaBeijingBrainDeadBiden  @JoeBiden 

HAPPILY DESTROYED AMERICANS

FOR 8 LONG YEARS

DROVE AMERICA INTO THE GROUND

STOLE EVERYTHING FROM WORKING AMERICANS

&amp; GAVE IT TO #CHINA &amp; #RUSSIA

WHILE #HeelsUpHarris SENT #BLACKS TO #PRISON

ONLY @realDonaldTrump SAVED US!",2,1,2,2020-09-08,1,0,1
1113943154556686337,2020-04-02 15:09:32+00:00,1245730090836586502,en,0,0,0,0,Twitter for Android,"#China's #Shenzhen bans the eating of cats, dogs and bats!!

#ChineseWuhanVirus
#ChineseCoronavirus
#ChinaLiesPeopleDie
#SARSCOV2
#COVID19
#IStandWithThePresident
#SantaClarita
#California
#MAGA2020
#Trump2020

https://t.co/hhHS75VKiL",0,1,0,2020-04-02,0,1,1
1261745693657427968,2020-07-29 05:39:49+00:00,1288348482307203072,en,0,0,0,1,Twitter for Android,"#chinafreeworld #china#attack#US#AGRICULTURE
China is our enemy more than decades, America wake up, NOW CHINA ATTACKS OUR AGRICULTURE!!!!
CHINA SENT THOUSANDS SEEDS TO PEOPLE!!!!
TRUMP STOP CHINA, PLEASE
 They will destroy OUR AGRICULTURE forever #WhiteHouse #CNN #realDonaldTrump",2,1,1,2020-07-29,1,0,1
810798342,2020-11-27 13:29:37+00:00,1332315642729431044,en,0,0,0,0,Twitter for Android,"#china is the fucking scum of the earth. Destroy this fucking piece of shit arsehole country
#destroychina @MFA_China @XHNews @SpokespersonCHN @zlj517 @CECCgov @ChinaDaily @ChinaDailyAsia @HuXijin_GT
#boycottchina #dontbuychineseproducts @HuXijin_GT @CGTNOfficial",2,0,0,2020-11-27,1,1,1
620825735,2020-12-09 09:26:59+00:00,1336603236397178880,en,0,0,0,0,Twitter for Android,"🔞Who wishes #ccp #china would dump this subversive shit &amp; grow some fucking balls (#chyna the land of the bratty spoilt pussy man children) &amp; try #RedDawn the entire planet.
You know they want to,why don't they?
Cause they know #Patriots would FUCK THEM UP!
#PussyRepublicofChyna https://t.co/3kFvuzlG6Y",2,1,2,2020-12-09,1,0,1
2181466438,2020-04-16 10:22:38+00:00,1250731318352252928,en,0,0,0,0,Twitter for iPhone,"If #China can ruthlessly &amp;effectively enforce their One Child Policy for decades, they can shut down the #WetMarkets, the source of horrible disease.Stop eating bats and pangolins and all the other creatures which harbor diseases. It endangers the world! #ChinaCanDoIt .",2,1,1,2020-04-16,1,0,1
3435500654,2020-12-02 09:45:09+00:00,1334071095406694400,en,1,0,0,0,Twitter for Android,"FUCK OFF FASCIST CHINA

#China",2,1,1,2020-12-02,1,0,1
975861682722385920,2020-09-19 17:56:44+00:00,1307378102146752514,en,1,0,0,0,Twitter for Android,A disgusting sight last night watching Chinese farm Cockroaches someone should step up and give them a hygiene lesson these vermin eat  sewerage and every other inconceivable rubbish known to man. No wonder we have diseases worldwide at the moment #China #ChinaVirus #disgust,2,1,0,2020-09-19,1,1,1
1146231286509342720,2020-08-14 08:20:04+00:00,1294187017706696704,en,0,0,0,0,Twitter for Android,"Tighten the control ... don’t let ccp come through.
#us #boycottchina #fuckchina #confused #confucius #china #usa https://t.co/BWBGUtFPV3",2,0,0,2020-08-14,1,1,1
961685096,2020-09-12 17:16:14+00:00,1304831197038616577,en,0,0,0,0,Twitter for Android,"FUCK 🇨🇳 CHINA
#DICTATORXi
UNLEASHED GLOBAL CORONA PANDEMIC
MILLIONS DEAD
GLOBAL ECONOMY CRASHES
SUPPORTS TERRORIST STATES
WANTS TO OCCUPY INDIA'S TERRITORY
KILLED INDIAN SOLDIERS
HIT CHINA WHERE IT HURTS THEM
TRADE,TIBET, TAIWAN
HONGKONG, PAKISTAN
WAKE UP INDIA, WORLD
FUCK #CHINA",2,1,1,2020-09-12,1,0,1
747775004410937344,2020-04-16 06:10:40+00:00,1250667910130855936,en,4,0,0,0,Twitter Web App,"""China is colonizing Africa!"" whines the baizuo pencil dick. Ever consider that both parties benefit? China gets living space and women, and Africa gets amenities and better dick. Peace ever after. Sit the fuck down and accept Chicom rule already. #China https://t.co/0SMeeURYQW",2,1,1,2020-04-16,1,0,1
879191348,2020-05-20 02:41:06+00:00,1262936355866378240,en,0,0,0,0,Twitter for Android,#china #google #covid #africa this is what pops up when i Google home the raping white lady won't leave me be #hongkong they killed my mother and now trying to blacklist me so I cant leave with gangstalking https://t.co/ldDz08njHR,2,1,2,2020-05-20,1,0,1
1269537203950170113,2020-07-05 05:51:32+00:00,1279654124284411905,en,1,0,0,1,Twitter Web App,"A single fact is worth 10,000 politicians. 
A single fact is worth 100 scientists.
A single fact is worth looking into.

The UN agrees to The Fact: china is committing genocide to Muslims. Slaughter. Forced birth control. 

#ChinaIsNotOurFriend #china #muslim #livesmatter #BLM",2,1,2,2020-07-05,1,0,1
1245135989317742601,2020-07-09 18:16:52+00:00,1281291245608984583,en,2,0,0,1,Twitter Web App,"The #Chinese got what they need, now they're done with you.

#tiktokdown #TikTok #china",2,0,0,2020-07-09,1,1,1
1276648556984664064,2020-11-09 20:15:37+00:00,1325894836868829195,en,0,0,0,0,Twitter for Android,Don't forget #China created this murderous disease. #BoycottChina #BoycottChineseProducts,2,1,1,2020-11-09,1,0,1
992276429642477569,2020-04-20 09:02:00+00:00,1252160577192947712,en,239,5,1,94,Twitter Media Studio,"RETWEET &amp; FOLLOW &lt;3

#sissy #sissies #sissification #sissycaption #slut #cumslut #cosplay #fuck #facefuck #kyoto #sexy #cock #dick #cum #japan #cumshot #korea #cutegirls #china #porn #manga #teenporn #tokyo #dom #animegirl #dominate #sub #submit #blowjob #bwc #teen #asian https://t.co/xe9pC215Gk",2,1,2,2020-04-20,1,0,1
1196431829953208320,2020-03-12 21:32:10+00:00,1238216236762185728,en,0,0,0,0,Twitter for iPhone,"This is heinous shit these gooks are pulling. Let’s get this fact right #ChinaCoronaVirus #China caused this shit. Refused to warn the rest of the civilized world and refuses to own it? Is this behavior going to be tolerated? Seriously. What.The.Fuck. 
https://t.co/iN0Einz3tV",2,0,0,2020-03-12,1,1,1
1234659438193266688,2020-11-04 20:56:05+00:00,1324093080501473281,en,0,0,0,0,Twitter Web App,"I'm never wearing a damn mask again! #China #JoeByden #DCSwamp doesn't own Me!

I""m American! @realDonaldTrump WIN AND RESTORE FREEDOM AND GET #CHINA THE HELL OUT OF #DC #MEIDA #AMERICA 
 all corrupted and sold us out to China 
I""m not a slave to China or the #DCSwamp",2,1,1,2020-11-04,1,0,1
494732159,2020-06-17 16:29:19+00:00,1273291643664437248,en,1,0,0,0,Twitter Web App,"SIGN: Stop China from Reclassifying Wild Animals such as fox, mink &amp; raccoon dogs, to Keep Farming Them for Fur #mink #BanFur #wildlife #fox #fur #China #help #welfare #fashion https://t.co/Ct8bM3Kzps",2,0,0,2020-06-17,1,1,1
1940762346,2020-10-30 10:38:21+00:00,1322125683108290561,en,0,0,0,1,Twitter for iPhone,#China gave the world the virus while we suffer they Party! #makechinaPay   Tariffs our the ass ! https://t.co/H8Ibv3cN6u,2,1,1,2020-10-30,1,0,1
140078817,2020-06-27 14:39:53+00:00,1276887986144022528,en,0,0,0,0,Twitter for Android,"We will take back #AksaiChin &amp; #POK

Wait and watch #China &amp; begger #Pakistan

#ChinaMustPay
#ChinaMustFall
#ChinaGetOut 
#PKMKB 
#CKMKB",2,1,1,2020-06-27,1,0,1
2395185258,2020-03-22 13:41:18+00:00,1241721619590062085,en,0,0,0,0,Twitter Web App,"#Americans, Demand #China &amp; #HongKong lockdown NOW! Demand #China make #vaccine NOW! We know they can do it! #America #USA",2,1,1,2020-03-22,1,0,1
578525346,2020-03-22 02:48:02+00:00,1241557218543181827,en,0,0,0,0,Twitter for iPhone,"#China #WuhanCoronavius 
#AmericaFirst : Distilleries Around the #America Divert Operations to Produce Hand Sanitizer 
@POTUS @realDonaldTrump #LeadershipMatters #VoteDemocratsOut #2020Elections 
#KeepAmericaGreat #AmericaStrong #KAG #MAGA2020 #Trump 

https://t.co/MtMlG8H2Ll",0,1,0,2020-03-22,0,1,1
1270752937153871874,2020-06-27 14:41:24+00:00,1276888367251275777,en,0,0,0,0,Twitter Web App,Is your leather from China? It might be made of dog or cat. Is your Fur from China?  It might be made of racoon or cat. All of them being skinned alive. #payattention #BoycottChina #BoycottChineseProducts #primark #CrueltyFree #animalslivesmatter #China #Ireland #uk,2,1,1,2020-06-27,1,0,1
2898497305,2020-03-25 12:46:29+00:00,1242794986959073281,en,0,0,0,0,Twitter for Android,"#BanChina #producerOf #COVID2019
the culprit of humanity...

We should #BAN #China for producing deadly Corona Virus and many more...
China itself is a virus
#ChinaVirus

Shame on you #China

Joy Hind..
জয় বাংলা...",2,1,1,2020-03-25,1,0,1
364758531,2020-06-30 16:22:50+00:00,1278001057172340737,en,0,0,0,0,Twitter for Android,"First #COVID19 #coronavirus,  now pig flu.  Just isolate #China , ban all flights and travel from and to China.  
FO to all #Chinese tourists.  Protect your people and avoid #lockdown,  let some travel money From China not come 
#ChinaLiedPeopleDied #MakeChinaPay #SwineFlu",2,1,0,2020-06-30,1,1,1
766652837732294656,2020-03-24 09:40:31+00:00,1242385799305293826,en,1,0,1,0,Twitter for Android,"Due to lockdown in China, the animals outside house got the world of freedom, whereas torture on animals and insects inside houses quadrupled. 😂😂😂😂

#COVIDー19 #StayAtHomeSaveLives #COVIDActNow #ChinaLiedPeopleDied #ChineseVirusCorona #China #ChinaVirus #COVIDIDIOTS",2,1,1,2020-03-24,1,0,1
1220778957689278470,2020-10-22 00:14:43+00:00,1319069638861357056,en,7,0,0,3,Twitter for iPhone,"Canada, time to ask yourself - are you going to be a country held at gun point by a thug, or stand up to protect your citizens and the values you stand by.
#canada #kidnap #china #diplomacy #michaelkovrig #michaelspavor #fuckccp #boycottchina https://t.co/GkvUxYqnE1",2,0,0,2020-10-22,1,1,1
610465439,2020-11-30 07:45:05+00:00,1333316104719015941,en,1,0,0,0,Twitter for iPhone,"How’s this @ScottMorrisonMP how about you stop Chinese imports, reintroduce Australian Manufacturing and finally expel their ambassador. Grow some balls ffs!! #FuckChina #China #chinatweet",2,1,1,2020-11-30,1,0,1
462941763,2020-07-07 12:45:32+00:00,1280483085591744512,en,0,0,0,0,Twitter for iPhone,.@Nike .@nikefootball .@nikebasketball .@KingJames .@Kaepernick7   Shame on you making money on #slaveLabor in #China    #hypocrites   Go eat there - blacks not allowed in many restaurants.  Don’t lecture us until you give up money from #China   Im done with #nike,2,1,2,2020-07-07,1,0,1
1258471176671768576,2020-11-02 12:04:53+00:00,1323234622830989317,en,25,1,1,10,Twitter for Android,"A vote for #Biden's a vote for the destruction of the #UnitedStates by selling out our nation to foreign enemies, just like he did to #China &amp; #Ukraine while VP! It's for #anarchy, limitless abortion &amp; killing of babies up until the moment of birth!

#VoteTrumpToSaveAmerica #MAGA",0,1,0,2020-11-02,0,1,1
3399802643,2020-06-16 11:01:22+00:00,1272846725548519424,en,1,0,0,1,IFTTT,"Daily reminder: #china is the cancer on the body of our planet.

#FuckChina",2,1,1,2020-06-16,1,0,1
1158211219754369025,2020-05-26 11:58:33+00:00,1265250970000211969,en,0,0,0,0,Twitter for Android,"China now wants to evacuate their citizens from India owing to the pandemic. For what? To eat more bats ? 
The Chinese should consider evacuating themselves from the planet after what the virus has done to humanity!

#China #coronavirus #Covid_19 #Chinaindia #lockdownindia",2,1,1,2020-05-26,1,0,1
2717460302,2020-04-12 08:55:15+00:00,1249259778578120705,en,0,0,0,0,Twitter for iPhone,Women Chinese are bitch fuck u all . They are hiv and corona virus #China,2,1,2,2020-04-12,1,0,1
310219283,2020-06-19 06:53:01+00:00,1273871389427150849,en,0,0,0,0,Twitter for Android,#IndiaChinaFaceoff is there any respect remaining in #IndianArmy. 24 brutually killed by wodden bats and now 10 pow got released after hectic negotiations. If #IndianArmy cannot fight #China atleast let us know. What is this daily insult.,2,0,0,2020-06-19,1,1,1
805900885842915329,2020-03-05 14:17:47+00:00,1235570204098392064,en,4,0,0,1,Twitter for iPhone,"I’d like to thank China for their primitive culture, and their primitive wet markets. That have brought another plague upon the world. So on behest of the 100’s of millions dead. I would like to offer an international salute.🖕🏽🖕🏿🖕🖕🏻#coronavirus #fuckchina #Plagues #china",2,0,0,2020-03-05,1,1,1
18965946,2020-03-18 22:29:16+00:00,1240404934069227527,en,0,0,0,0,Twitter Web Client,#JoeBiden and the #Democrat Party’s #Incestuous Relationship with #China | Been going on too long. #DrainTheSwamp #Jexodus #WalkAway #MAGA #KAG #Trump2020 #Jexit #Blexit  https://t.co/eEBFU27Q10 via @pamelageller,0,1,0,2020-03-18,0,1,1
1129669642140704768,2020-06-14 06:30:43+00:00,1272053839835824128,en,0,0,0,0,Twitter Web App,"#China immediately stop murdering yearly 1000's of people. 1000's of executions, gunned down, injection, all dead. 
STOP #racists #racism China.
#AllLivesMattter",2,1,2,2020-06-14,1,0,1
382018744,2020-01-28 12:28:53+00:00,1222134447375556612,en,2,0,0,0,Twitter for iPad,"#China threatens world health. Filthy, cruel, primitive cannibalism at root of this mortal virus. Stop using China goods. https://t.co/y7nIVn9tVV",2,1,1,2020-01-28,1,0,1
1265219949678788608,2020-07-26 15:49:36+00:00,1287414778860720131,en,3,0,1,1,Twitter for iPhone,"Not even a street Dog ate the Rat 🐀
Fuck China 🇨🇳 
Fuck Chinese.
It’s a country of viruses 🦠 
Contaminated country
Disgusting people eat everything animal and insect there. 🤮
#chinesepeople #china #coronavirus  #viruscountry",2,1,1,2020-07-26,1,0,1
575659541,2020-11-09 14:24:40+00:00,1325806514972610563,en,0,0,0,0,Twitter for iPhone,We need to abolish all kinds of #furfarming. Due to virus mutation in farms we are risking months of additional lockdowns so that women in #China could enjoy fur coats and a privileged few could make money from this. #minkgate #Minks #COVID19,2,1,0,2020-11-09,1,1,1
1917812846,2020-04-13 14:50:34+00:00,1249711583653244928,en,0,0,0,0,Twitter for Android,"#Communist #China killed your #family! Blame the people that lied when they said the #Coronavirus only went from #Animal to #humans.

#BoycottChina #BoycottChineseProducts 
#BoycottMadeInChina 
#BoycottDemocrats
#BoyacottSocialist
#FakeNewsMedia",2,1,1,2020-04-13,1,0,1
3248810690,2020-03-21 16:06:46+00:00,1241395836736524290,en,0,0,0,0,Twitter for iPhone,"People of #china seriously this is disgusting. How can you eat those creatures,don’t you feel disgusting eating them. Only thing left to eat for you is s***. World will no wonder if you start eating this too. 
#ChineseCoronaVirus #chinese #coronovirus",2,1,1,2020-03-21,1,0,1
836623629597147137,2020-04-10 16:36:45+00:00,1248651142940315648,en,4,0,0,0,Twitter for Android,"#China The 2nd round of #quarantine for all foreigners, even for those who have never left their cities from lasst year! They started from #Africans! 
#COVIDー19 #CoronavirusOutbreak #quarantine #Isolation #ChineseVirus #ChineseVirusCensorship #WuhanVirus #chinsespolice #racism https://t.co/FY86ew2GFR",0,1,0,2020-04-10,0,1,1
105699495,2020-09-29 12:46:40+00:00,1310923953347670024,en,0,0,0,0,Twitter for Android,"The Only Way
Let us Save #Earth
Let us Save #Environment
Let us Free #Kashmir
Let us Break #Siege
Divide #Ladakh
Protect #India
Friend   #China
Save #Pakistan
Eliminate #Hate
Establish #Peace
Start. #Dialogues
Never #Wait
Speed #Traits
Will be #Late
All #Eliminate
MumtazAli",2,1,1,2020-09-29,1,0,1
1131187485491380224,2020-06-22 07:52:27+00:00,1274973509119127552,en,1,0,0,0,Twitter for Android,"Boycott made in China @globaltimesnews will kick off all Chinese products from our country. Dear #Pm @PMOIndia please stop all #imports from backstabber #china 
#BoycottChineseProducts #ChineseProductsInDustbin #BoycottChineseProduct #BharatUnitedAgainstChina #BoycottMadeInChina",2,1,2,2020-06-22,1,0,1
839366343845609472,2020-04-18 11:30:28+00:00,1251473163826929665,en,0,0,0,0,Twitter for Android,It is time the world wake up to the threat that is China. Boycott the 4th Reich. #China #BoycottChina #Stop4thReich #WuhanVirus #RacistChina #,2,1,1,2020-04-18,1,0,1
923278088,2020-06-17 02:03:01+00:00,1273073632072200197,en,2,0,0,1,Twitter for Android,"Today the most hated country in the world is #China 

They developed #ChineseVirus
to kill thousands of people outside #China

Never trust #Chinese 

Never buy #ChineseProducts 

Never give Projects to #Chinese 

#BoycottChina #BoycottChineseProduct",2,1,1,2020-06-17,1,0,1
1215744507037257728,2020-07-05 08:25:16+00:00,1279692812427112448,en,13,1,0,8,Twitter for iPhone,"#China is a #Dictator state! It's coming to the #West for #OrganHarvesting,#Slavey and #Genocide. #EastTurkistan, #Tibet  #HongKong are only tests of #CCPChina expansion, it comes to the whole world. #ChinaMustFall
#CCP_is_terrorist, #UyghurHolocaust 
#UyghurWillRemember https://t.co/3YZxC3C2JG",2,1,2,2020-07-05,1,0,1
296821968,2020-04-11 21:33:05+00:00,1249088104083980290,en,2,0,0,0,Twitter for iPhone,It’s funny how those who created the virus #COVIDー19 #China are now hating on blacks because of the same virus they introduced to this world.,2,0,0,2020-04-11,1,1,1
161706048,2020-06-13 16:57:31+00:00,1271849190285611012,en,0,0,0,1,Twitter Web App,pan dulce chino [spn] chinese sweet bread #china #hikikomori #stonybrookalum #scccalumni #remotelearning #tefl #toefl #goielts #esl,2,0,0,2020-06-13,1,1,1
915987837924888577,2020-11-09 13:59:30+00:00,1325800184870277122,tl,0,0,0,0,Twitter for iPhone,#nuke #nuke the kabah #China,2,0,0,2020-11-09,1,1,1
4065215233,2020-03-15 02:22:10+00:00,1239013993857069056,en,1,0,2,0,Twitter for Android,"If you use one of these, the chinks own you.
#China #Chinese https://t.co/jWyUD0wNt3",2,0,0,2020-03-15,1,1,1
1253058642242306049,2020-05-29 16:13:27+00:00,1266402283664879629,en,0,0,0,0,Twitter for Android,"Chinese eat fucking shit then viruses spread. 
#China",2,1,1,2020-05-29,1,0,1
165816067,2020-10-02 19:08:09+00:00,1312107120624455681,en,53,3,4,26,Twitter for Android,"""#China may build #BeltandRoad #CPEC on our crushed bodies n souls if crying alone The day daughters and sons of the soil of #Balochistan #Sindh #GilgitBaltistan #UyghursLivesMatter #Asia #Africa #EuropeanUnion #Canada #USA join hands we can stop this dragon to eat our children https://t.co/2XbKEpp4bS",2,1,1,2020-10-02,1,0,1
4072327265,2020-02-11 07:53:24+00:00,1227138553668390912,en,0,0,0,0,Twitter for Android,"#China the hole you have been digging now for years in the China Sea will soon be explained to the world,&amp; How you been Trading uranium Mined out of that hole to the lunatic Kimberly cocksucker of North Korea for coal he forces his slaves to dig Until they drop dead of starvation",2,0,0,2020-02-11,1,1,1
225775547,2020-07-09 22:24:24+00:00,1281353537759227904,en,2,0,0,0,Twitter for iPhone,Is #China going to pay for #WuhanVirus or it’s going scot free ?,2,0,0,2020-07-09,1,1,1
270214748,2020-07-04 11:27:49+00:00,1279376365918334976,en,0,0,0,0,Twitter Web App,#china #poohbear eat a dick you fucking monster https://t.co/SvhsjAjqyu,2,0,0,2020-07-04,1,1,1
41695285,2020-04-14 16:44:06+00:00,1250102540525592581,en,1,0,0,0,Twitter Web App,I been informed that here on out all black people do not travel eat buy anything from the Chinese boycott these idiots now racist scums #china #COVID19,2,0,0,2020-04-14,1,1,1
1288891942760337408,2020-09-07 16:28:03+00:00,1303007130354675726,en,0,0,0,0,Twitter for iPhone,"I have 2 words today...

Nuke. Beijing. 

#Nazi #nazichina #nazis #china #communistchina #commiechina #xijinping #newerahitler #muslimlivesmatter #islam #nuke #nuclear #nukebeijing #nukechina #killallnazis",2,0,0,2020-09-07,1,1,1
3098911130,2020-01-31 04:56:26+00:00,1223107749950570499,en,1,0,0,0,Twitter for Android,"#nature watches everything. People are dying in #China like hell. They kill animals burn them alive eat them. 
You deserve it. 
Not only china but anyone who harms nature will get it back hard. 
#coronarvirus #ChinaCoronaVirus #naturekillsthekiller",2,1,1,2020-01-31,1,0,1
1212351118736363520,2020-04-12 06:20:38+00:00,1249220866992267264,en,4,0,0,5,Twitter for iPhone,"Oh! #Chinese said they will not come to my country. How glad I am! You guys so DIRTY and GREEDY! 

I’m afraid that our dogs are going extinct from you~🤐🤐🤐

You know that you are not welcome, right? LOL

#China #nnevvy",2,1,1,2020-04-12,1,0,1
1220192217320624128,2020-01-24 02:27:38+00:00,1220533589089116163,en,0,0,0,0,Twitter for iPhone,#coronovirus #china only a matter of time before they stop all planes from flying into and out of China. So all American citizens should come back before they get stuck. Or maybe don’t come back... or actually idk,2,1,1,2020-01-24,1,0,1
922834829401624576,2020-07-06 10:22:35+00:00,1280084723914510338,en,0,0,1,0,Twitter for Android,"#bubonicplague The ancients were smart. I don't think it was the #Chinese who built the great wall. Must have been the rest of the world, to ensure that all Chinese and everything Chinese stays within #China .
Time to extend the wall upwards .
@TimesNow 
@timesofindia",2,1,1,2020-07-06,1,0,1
1009662954764025857,2020-04-12 07:33:45+00:00,1249239266057531392,en,140,3,13,99,Twitter for iPad,"Taiwan is a real China, you dumb bitch 🇨🇳🦠👎🏻
#China #Taiwan #TaiwanIsNotChina #Nevvy https://t.co/JKA4DcS9YS",2,1,2,2020-04-12,1,0,1
59346795,2020-04-12 18:22:03+00:00,1249402416832737280,en,8,0,0,0,Twitter for iPhone,"Bravo Thai friends. Bravo #nevvy ! 
Let’s fuck #china together. Bring them out of their tiny dirty hole and wake them up! China is nothing but a country providing cheap labors, thieves, #WuhanCoronavius &amp; #ChinaLies Let’s #MakeChinaPay https://t.co/SNlZWemHws",2,1,2,2020-04-12,1,0,1
1307931533584470016,2020-10-19 11:18:01+00:00,1318149398841323520,en,2,0,0,0,Twitter for Android,"#China please stop harvestiblng organs.Falun Gong are being killed by these monsters.
#ChinaLiedPeopleDied #ChinaVirus https://t.co/lYV1M6mRL9",2,1,1,2020-10-19,1,0,1
1238381442129776641,2020-04-19 11:12:12+00:00,1251830954970107904,en,0,0,0,0,Twitter for Android,".. if Your #Black IN #China
Your a Shit Dog to the #CCPChina
 IS EVIL, an #AntiChrist Government #CCP IS #Satanic
#BoycottChineseProducts
#BoycottChina
#AfricansinChina ARE HATED !

https://t.co/WWfmXSJpzi",2,1,2,2020-04-19,1,0,1
68315291,2020-04-12 02:31:02+00:00,1249163083748171776,en,131,1,11,38,Twitter for Android,"#chinese : fuck #thai king 
#Thai : come on !
#Taiwanese &amp; #Hongkonger : let's fuck #china back with thai !

#nnevvy
#ChinaLiedAndPeopleDied 
#ChinaIsAsshoe 
#ChinaIsRacist 
#xijinpooh https://t.co/9vmUCiIdlv",2,1,1,2020-04-12,1,0,1
1249587998997368834,2020-04-14 12:14:42+00:00,1250034744542167041,en,0,0,0,0,Twitter for iPhone,"Nmslese: nmsl
🇹🇭 Thai: we have 20 mums
🇭🇰Hk: we have 30k+1 mother, thx 😘

Nmslese: Hell no, your mum go f**k that bitch (Carrie lam)

🇭🇰Hk: so u are saying HK police fk her or she fk the police?🤔
#nmslese #nmsl #HongKong #HongKongPolice #StandWithHongKong #china #FreeHongKong https://t.co/HC4U7hT26M",2,1,1,2020-04-14,1,0,1
1214133621247729664,2020-06-20 08:07:51+00:00,1274252609084207105,en,3,0,0,1,Twitter Web App,Let's Ban china in the whole world.#tiktokexposed #tiktokdown #tiktokbaninindia #BanChineseProducts #BanTikToklnlndia #BanTiktok #ChinaIndiaFaceoff #China #ChinaWingsClipped #chinaindiaborder #indiansAgainstTikTok #IndiaStandWithArmyAndModi #IndianArmy https://t.co/0pNZSoIn90,0,1,0,2020-06-20,0,1,1
1330377106270744576,2020-12-09 17:48:11+00:00,1336729368760991746,en,0,0,0,0,Twitter for iPhone,It is gross to share Chinese communist spy vagina with a bunch of other Democratic rat penises and vaginas. Their politics align with their values and apparently they also align with @TheDemocrats values! #stripclubs are their religious institutions. GROSS #china,2,0,0,2020-12-09,1,1,1
1211843104401059842,2020-09-29 22:43:01+00:00,1311074027675488257,en,2,0,0,0,Twitter for Android,"BANZAI!
BANZAI!
BANZAI NIHON!
FUCK CHINA AND THOSE DIRTY COMMIE SHITBRAINS!
WORTHLESS SCUM!
#hololive #China https://t.co/yvQzLIKm2b",2,1,1,2020-09-29,1,0,1
269636080,2020-04-30 08:35:29+00:00,1255777783277449216,en,5,0,0,0,Twitter for Android,Hi @ScottMorrisonMP please tell those fucks #China to fuck off!,2,1,2,2020-04-30,1,0,1
201279248,2020-03-23 20:09:20+00:00,1242181656359792640,en,1,0,1,0,Twitter Web App,"Boycott everything made in #China from now. They should realize what they did  should have been stopped earlier. This human civilization should not be ended like this.
#BoycottChina #COVID19outbreak #CKMKB #coronavirusinindia #ChineseVirusCorona",2,1,1,2020-03-23,1,0,1
